MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,Rep
49.859850918987014,50.6489908441569,10.174679629594202,10.002375880963362,0.025434634127506548,50.13807102636323,10.246212990875495,1.0999075259217508,1.1500002488164016,-0.08219293041822288,-0.3429506392539362,-0.015742063130784564,0.0971780684693895,-0.25284477245326403,-0.05581287928107175,0.04982471106290828,0.005422185467753489,0.05589766615107124,1.0,3.938,1.0,3.97,2000.0,1000.0,1000.0,1.0
49.87845102890905,50.848177192445405,9.891173973807764,10.104090445130458,0.08467746869800506,49.48805906739932,10.106166970417762,1.1677490504005885,1.1665890077315546,-0.05029329479432372,-0.3246023007657753,0.0029684358447401404,-0.008261597963089652,-0.20217899894606728,0.004709291727490158,-0.02361988503159371,-0.05667957713773853,-0.002794974141211709,1.0,3.9866431866205643,2.0,3.9473684210526314,3838.0,1919.0,1919.0,1.0
49.66998843418385,50.74710175210499,9.57206195444035,10.148275354014094,0.0958333790657563,48.96627759230527,9.965661693713805,1.1057128389288535,1.1394969079885497,-0.032611713345333866,-0.296697563941563,0.0006322849929029514,-0.008268305610184707,-0.2551959927725383,0.023003674470984992,0.007126369173261261,-0.05193035785555087,-0.0014320279409054443,1.0,4.035974081619114,3.0,4.020059636757929,7378.0,3689.0,3689.0,1.0
49.65391413967713,50.80461424378399,9.412230202475536,10.227152875747668,0.0233000382037295,48.28086978101268,9.936091078186587,1.1327461261696776,1.1311281179617305,-0.03257352358895991,-0.2645475309447037,-0.002507554690961907,0.0008001709115669135,-0.1935428288821217,-0.004150023694010488,0.012045838789283508,-0.08020758394532058,-0.012736971505238052,1.0,4.042357671167802,4.0,4.0336,10000.0,5000.0,5000.0,1.0
49.71016839718144,50.88218234763099,9.58745284639542,10.303385859605331,0.00708226025772936,47.67643642791633,10.064371702863411,1.1204069302390884,1.1181378618641111,-0.033788563474222884,-0.2607674161797422,0.004832438083753392,0.03872454301351154,-0.20340477176126442,-0.015338164937696451,-0.00634314312652784,-0.04958146697662525,-0.004949944762068884,1.0,4.087408800819554,5.0,4.0558,10000.0,5000.0,5000.0,1.0
49.4691168934211,50.93133493695531,9.744056134146426,10.079049689120717,0.0036666902368646913,47.193096973901476,10.195229609750161,1.1671087050509712,1.1630680961147892,-0.011704829775868465,-0.3167592756752635,-0.0038374404137408503,-0.0033458553088703447,-0.20854895464620235,-0.007776967390553278,-0.007384443273174564,-0.042546950310728124,-0.0011096664412696077,1.0,4.128726123431914,6.0,4.1134,10000.0,5000.0,5000.0,1.0
49.448307987449006,50.87062314772832,9.810592644640383,10.148366306823334,0.008780479477201933,46.800461654523,10.008539105790659,1.0953874993527755,1.1658688140237907,-0.02838572452929767,-0.28099255299440495,-0.0032392548927450905,-0.041593389217246673,-0.19127240564287296,-0.012685330107621457,-0.0002769790752152428,-0.06488201362734232,-0.007656670187738817,1.0,4.187701315481268,7.0,4.2166,10000.0,5000.0,5000.0,1.0
49.55621473719743,50.65890316290591,9.655098503134047,10.17811556849986,-0.016066991745131532,46.27553274477099,9.924452744659927,1.1160357032933208,1.1575633954719953,-0.05105274359190786,-0.30323723882670206,0.0004690209173438862,0.015448284531291009,-0.18831556337747365,-0.03282583206388267,0.0017094159498108367,-0.0648972539632067,0.0007430770196631397,1.0,4.231936336164815,8.0,4.1896,10000.0,5000.0,5000.0,1.0
49.47194496410045,50.6530239109269,9.605979488414585,10.18346803821779,0.0018958679588143553,45.88256576577573,9.787493098119004,1.0743530374623647,1.1620979495561607,-0.02926450863080367,-0.28886189227476156,-0.0004827279836182361,-0.015891441875333253,-0.18678043322191248,-0.025047109547520197,-0.00829224089500449,-0.05505474120138816,-0.004301871163772176,1.0,4.271087864639608,9.0,4.27,10000.0,5000.0,5000.0,1.0
49.18757031844264,50.58915611219087,9.78929916468983,10.240585580201154,-0.0028540045166555736,45.524510420174295,9.716006306844257,1.1327628469874276,1.160427915573119,-0.02312879367454106,-0.2918487382421047,-0.010137068264204898,-0.006636831621214158,-0.19351357299451002,-0.02821351378745251,0.0171198795413613,-0.06419424380399541,0.019388952685901416,1.0,4.346319499769021,10.0,4.3102,10000.0,5000.0,5000.0,1.0
49.27371386298783,50.50624699477473,9.817256016526903,10.269456910587422,-0.0022408222361513207,45.014435102076405,9.823324997079068,1.0513691128345788,1.1552457004039263,-0.02121723881355952,-0.30815874485494554,-0.011337061866587624,0.011935036438845406,-0.19375231495395182,-0.01638461066738854,-0.019473452104490436,-0.03534031685733683,-0.004658210233500528,1.0,4.377711358395529,11.0,4.3734,10000.0,5000.0,5000.0,1.0
