MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,offspring_desired,offspring_realized,offspring_dropped,Rep
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,1.0,3.974,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,2.0,3.798,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,3.0,3.944,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,4.0,4.064,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,5.0,4.04,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,6.0,3.93,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,7.0,4.098,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,8.0,4.018,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,9.0,4.01,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
50.41089308039195,50.40494345851706,10.63999598663824,10.238548360156337,0.01457730379456576,49.35506795112827,10.005132016185687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.052,10.0,4.112,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,1.0
49.4455243920519,50.2641268352086,10.079342960007967,10.28990688723421,-0.04344277330097875,49.63561740365569,11.189570744488568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.03,1.0,4.178,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,2.0
49.4455243920519,50.2641268352086,10.079342960007967,10.28990688723421,-0.04344277330097875,49.63561740365569,11.189570744488568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,4.03,2.0,4.116,1000.0,500.0,500.0,0.0,0.0,0.0,0.0,2.0
