MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,Rep
48.37070953859724,48.5302963891496,9.342323133613458,8.577262873718553,0.09590865970602096,49.29847124857464,11.177041189810337,1.2081611570247937,1.0515715275136606,-0.028011167007600382,-0.48621829719344173,-0.019435148890862224,0.18574800399170485,-0.26133560447707077,0.24235489802878024,0.24042233932616583,-0.07290004385548765,0.2764668488735753,1.0,4.02,1.0,4.05,200.0,100.0,100.0,1.0
49.304650485728665,47.78928625568392,9.583478266606715,9.855422010030177,0.10925374183780105,49.68094506024492,10.512769514498624,1.093895209101106,1.2632125936678522,-0.07447700341174512,-0.12478147363789721,-0.11803726236435247,-0.024044976184565265,-0.1065669307955382,-0.37706900636679136,-0.11259117616963515,0.1613675260917125,-0.007629147410737295,1.0,4.122144368436389,2.0,3.772727272727273,176.0,88.0,88.0,1.0
48.59435227645346,45.81050745378776,9.95490621909942,9.322126690219912,0.2612092459442819,47.94467054281822,9.057343610729724,1.197955555555556,1.1425031357805413,-0.3310508865210664,-0.19812259491282977,-0.17989039979437071,-0.16459580016392972,-0.12951692436775597,-0.019020971742022143,0.00546921950339057,0.025564973544929696,0.15696317045120134,1.0,4.088240360447421,3.0,4.177215189873418,158.0,79.0,79.0,1.0
46.508393094184555,45.52753241589341,10.14008463693086,10.844339623543537,0.1907217599547978,46.53770539808815,8.604267285537446,0.8795945644909778,1.4433932743571394,-0.05279210952019166,-0.33427987154165856,-0.017983497885094152,-0.4328647117854823,-0.27554025877697974,-0.27738014520393517,0.11091660520637188,0.024741109343056893,0.2680387228382549,1.0,4.429154410801302,4.0,4.093333333333334,150.0,75.0,75.0,1.0
47.444793318485395,45.536114853686065,11.05067625796719,9.979315930124745,0.15617457715148148,47.182430860475506,8.989387308500936,1.1868055555555554,1.120951724462353,-0.113636650686406,-0.11915343201424271,-0.10787390688645297,0.262872013946193,-0.06956467232158538,-0.40048021640747483,0.0697204217357863,-0.12730611577500653,-0.14329745063022165,1.0,4.7858694493548635,5.0,4.447761194029851,134.0,67.0,67.0,1.0
48.81615625815646,45.90088561165664,10.26724662857568,11.462700706625812,0.3519597960141753,47.73364197127441,8.015276297579598,1.566943674976916,1.304833496594056,-0.49195618136230274,-0.044753446975681614,-0.08242355211595132,-0.08627725784802277,-0.09713715458942342,-0.5429937515560794,0.02843719353023409,0.05074416959052319,0.1160945494311595,1.0,4.68162224984078,6.0,5.15,120.0,60.0,60.0,1.0
45.598092039922044,45.74914676174135,10.787021843802657,10.528002439000755,0.358631849372742,47.461070313638785,9.277229383907917,0.6126543209876546,0.8902104930550301,-0.1537337780577774,-0.1331808157318798,0.0461031974222436,0.2837446318373245,0.04429658936224152,0.1318618023094618,-0.07935898220785643,-0.03036607890273272,0.0589376905759895,1.0,4.506301712198705,7.0,4.2105263157894735,114.0,57.0,57.0,1.0
45.15258193625157,45.217921204613965,11.587735335269437,12.329535793642854,0.4657137624925848,46.0534332109366,9.344440824566759,1.1176470588235294,0.7932616763507107,-0.1733089017981974,-0.5272995830221293,-0.006076778662868589,0.3252192148215562,-0.0685596546771182,0.571577533786852,0.11127974916011073,-0.3493049593879289,0.19327390607902867,1.0,4.433238228037626,8.0,4.074074074074074,108.0,54.0,54.0,1.0
44.70683132733368,47.65195690766367,10.697624100930152,11.524171408533029,0.33511208595858555,45.02376287397707,7.716964167365411,0.9921874999999999,1.313617896492072,0.10923275089975737,-0.2989738271495912,0.20453994919377141,-0.26565180359146,-0.16764540511645204,0.03892712382350406,-0.21063223737440853,-0.24027553717098216,0.3371176578078956,1.0,4.344328359226517,9.0,4.431372549019608,102.0,51.0,51.0,1.0
44.3225677249526,46.43149352861002,11.070862981618067,10.165172179177585,0.36081729288187964,47.661872790124534,10.607784684804297,1.107438016528926,0.8750649209962293,0.003909421350268497,-0.04643391875795135,0.049584614169121424,0.10917288730109803,-0.03086904568994519,0.2624272470605294,-0.022888634835908594,-0.07685323909653054,0.18982028288022462,1.0,4.160643146190523,10.0,3.5833333333333335,96.0,48.0,48.0,1.0
50.76130497635405,49.38943803286756,9.649661586016025,10.174399803575152,0.009609534724025195,49.273868359436705,10.482119418860972,1.2437673130193907,1.2978650799867457,-0.22475687365535546,-0.3914451153352734,-0.3292126250038057,-0.03893583830416063,-0.13787138295434528,-0.20280852925316356,0.12978950706090878,0.029664041747577835,-0.13416779975429344,1.0,3.96,1.0,4.53,200.0,100.0,100.0,2.0
49.76718894617173,49.203447045838594,9.297262440073597,11.95639042214688,0.2648332348744843,48.568836405022104,10.23895031417377,0.8343161059081973,1.189911041932341,-0.14669220069154867,-0.1700793542815516,-0.09355369608409718,-0.14629112429479355,-0.22445487863836786,-0.2363381059887061,0.18600567806344268,-0.23149984170265728,-0.030943666004859257,1.0,4.225391515732087,2.0,4.705263157894737,190.0,95.0,95.0,2.0
48.772091701441624,49.04704992429176,10.480737773871885,12.500978616129933,0.32329314327449243,48.17500676239713,9.966767764895199,0.9934186692428447,1.003694636890393,-0.21077790763026516,-0.1203043347493562,-0.06975434166078412,0.3412303821633566,-0.17221138926366925,-0.054409826114525446,-0.29613577322407514,-0.11409730788929617,0.20227764131777626,1.0,4.208596561595548,3.0,4.075268817204301,186.0,93.0,93.0,2.0
47.63329826913596,46.671785863587424,9.141865155459753,12.085959115262353,0.4288236688434197,44.281029506484636,9.371931397016603,1.2440476190476188,0.9421545648070663,-0.1799382424466316,-0.037665601149524996,-0.15428914839291172,0.08073124193993765,-0.1664898243204109,0.20012131484718765,-0.1324903590007512,-0.024187027068323836,0.08222026655658277,1.0,4.553370129642825,4.0,4.1208791208791204,182.0,91.0,91.0,2.0
45.32885855845516,44.80880593887743,9.654649009967935,12.086193213667208,0.4129954818287283,44.060911942513165,10.451749293861148,0.7552052349791788,0.8697147333205507,-0.006324899303393966,-0.0371120578625963,-0.16317115679828423,0.13815330860656738,-0.2562099647436815,0.2070840115134769,0.00947642110306854,-0.008493615749815638,0.18336058639154718,1.0,4.651813092374962,5.0,4.416666666666667,168.0,84.0,84.0,2.0
46.27650638863572,44.19218092656058,10.202561828963507,10.574961057591942,0.21247488907764317,43.513032016118814,9.769008549104349,1.2073385675372534,1.2847489632110285,-0.26992823597587795,-0.4678597511202018,0.061527520228515445,-0.05338944056751761,-0.14108122746264587,-0.07159333628694482,0.088081539782102,-0.004129285552280354,-0.18627542214965115,1.0,4.354348243982512,6.0,4.2317073170731705,164.0,82.0,82.0,2.0
43.071950288064926,43.948906073233005,9.533701525065648,11.426140470045649,0.2814065821487006,42.665342150259995,10.324771075855482,1.0721087257617732,1.0298730407154237,-0.06950444870236547,-0.01908436497593546,-0.23112631871510017,0.08156911708648185,-0.3166390802185295,-0.0468982674175468,-0.10381562517966078,-0.17406339100319523,0.21445654553250576,1.0,4.382539008671254,7.0,5.113924050632911,158.0,79.0,79.0,2.0
42.99613838104285,43.542544322008986,10.760341020623684,11.750345398337036,0.39480865057757814,41.14671423714063,9.399928500804101,1.2105460686808036,0.9468925470145826,-0.0029567277844951083,-0.3078075941847051,0.03642538040578037,-0.03502096931057121,-0.06959768420131371,0.45386719036291867,0.04373288554233442,-0.30120052711468315,0.10615756087406969,1.0,4.604111521440304,8.0,4.394736842105263,152.0,76.0,76.0,2.0
42.810388249590865,45.174665477585975,10.024772899657098,11.854358424434725,0.31348820475954314,40.00936394115697,9.968157084985242,0.7739535806387624,1.1779059488820505,-0.030008427236990157,-0.41142246271940136,-0.05632077680544334,-0.12399631143250324,-0.21054379826495398,0.07564505208843868,0.19747589284575093,0.15874685645154984,-0.12757201483696756,1.0,4.7803032120548865,9.0,5.068493150684931,146.0,73.0,73.0,2.0
44.005876380937615,43.88864423618202,9.816127695817466,11.021088514708577,0.17755624030145664,38.33173632443546,8.47138398456365,0.8691836734693879,1.2175118870086883,-0.09160044694661792,-0.29193121981513215,-0.24066604047680684,0.013457734815396112,0.1544183044131828,-0.11457701256726999,-0.1273318034901224,-0.07911522028023463,0.045687039307491746,1.0,4.823462779075658,10.0,5.056338028169014,142.0,71.0,71.0,2.0
48.70861631813961,49.90683773412875,9.600243656471491,9.492357585244024,0.13304355266006215,50.25650313844341,9.307708802650692,1.1266540642722118,1.3586737452899065,-0.05174418205781324,-0.6146489473767347,-0.042786213263350796,-0.011758446779752844,-0.06219905582261014,-0.24933536834492603,0.21331516695658478,-0.2899160501047374,0.10589423594534875,1.0,3.89,1.0,3.94,200.0,100.0,100.0,3.0
49.979885304885606,51.70283606332391,9.272696544165832,10.561093305624103,0.16094033364722493,49.86277229277415,9.618705022481791,1.0730888429752066,1.2254598131298895,0.05682374730083249,-0.3748210834722253,0.021736850818842055,0.024266978791253543,-0.13654920911656135,-0.09572802105310846,-0.06592479212721655,-0.02782656473098505,-0.016396373565184124,1.0,4.39996904669063,2.0,4.3478260869565215,184.0,92.0,92.0,3.0
48.983203253801214,51.93563643165486,9.458037212874116,11.812309217550297,0.11715559331727346,48.98224757416736,10.015780661179114,0.7782698961937716,1.1147947894967114,0.15667141212336508,-0.03498157126932507,0.08442167835887164,-0.14972090335178173,0.08149892949185855,-0.11925400163812512,0.09008770951983458,-0.1447575369876183,-0.10643298059362782,1.0,4.707998722254592,3.0,4.954545454545454,176.0,88.0,88.0,3.0
50.412910189172756,52.96317884661667,9.581970428326349,13.79919059457812,0.4883748168897272,49.228671150248,8.875083311597812,1.2185455086258177,0.9834767805750776,-0.18427670062582824,-7.968104309100265e-5,0.19380812210868012,-0.02556349022622293,-0.3574590310574649,0.09855373125849859,-0.14764555715805697,-0.11559458014136184,-0.15438769699547594,1.0,4.502240424422391,4.0,4.788235294117647,170.0,85.0,85.0,3.0
49.324503013855896,51.09066471346053,10.034975156449928,12.929634992852685,0.5491141044590843,50.742317938323126,9.837380109760053,0.9071334648257724,1.0623054504670726,-0.0019782297059663346,-0.3850209513964924,-0.14779962382878886,0.11402547861579618,-0.32761105948279573,0.05058586509852425,0.1738269349954787,-0.09607028280502472,0.3050621617945406,1.0,4.586667583506734,5.0,4.658536585365853,164.0,82.0,82.0,3.0
50.4150563318956,52.44492130382613,11.171354189455363,12.542114333534473,0.3953446838588923,48.34136989651697,10.552155425816277,1.1146666666666667,1.1842789391533464,0.12711694118658748,-0.31673540173596115,0.05862290159455826,-0.225209990584606,-0.3772278116258949,0.09803706014898803,0.07223433201846544,-0.0826776338615216,-0.024974206922969186,1.0,4.682745271624148,6.0,5.076923076923077,156.0,78.0,78.0,3.0
50.18283264031163,52.13250376948274,10.601150871493068,11.200139036291302,0.3079209747756762,45.768062051068654,8.771587836741556,1.01935553633218,1.170434212537336,-0.011822475660974996,-0.2193500617611015,0.18405281125347006,-0.2545674728339407,-0.1527863675322583,0.13672091519967483,-0.006150572753580327,0.10838324616137568,-0.10125647788298762,1.0,4.702314497059476,7.0,4.8133333333333335,150.0,75.0,75.0,3.0
47.94664249552211,51.40425707265912,10.13088598704189,10.378775323274084,-0.009322626907197441,45.90517125805842,9.77486345016843,0.9072189349112426,1.380831692805009,0.11161510806885094,-0.38685830584131353,0.02104591360653579,-0.1631696598732765,-0.005722350102391162,-0.234991948963533,0.2350636779121409,0.06121234370555304,0.05087876965946568,1.0,5.06375819132305,8.0,5.235294117647059,136.0,68.0,68.0,3.0
47.689846581705055,52.19185362810195,8.779485170535608,9.402571457623408,0.14966735174659643,43.89262404252603,8.828116954523804,0.9861111111111109,0.9827225364092835,0.22458181748560466,-0.3269952407738623,0.08303845888437203,0.3446423187768108,-0.33660924620500926,0.022836942141157036,-0.06327058687916917,-0.11454519165962758,0.02616864005291149,1.0,5.072876910649087,9.0,4.876923076923077,130.0,65.0,65.0,3.0
49.27006932404482,53.125694491732006,8.28908814252595,8.302285031038986,0.2276254184609329,45.22246372851511,10.225308456207213,0.8995243757431628,1.3099344304874267,0.22901504790213367,-0.30925011316564843,0.1261347095146325,0.0587984694588845,0.0006113156867299919,-0.3641173148821922,0.09885530980731,-0.11174645689162221,-0.12048728875484922,1.0,4.746348767057952,10.0,4.683333333333334,120.0,60.0,60.0,3.0
51.55051158356584,50.74429360118438,9.777109488272055,10.91215908433414,0.002599713151627383,50.95587514704259,11.025354667335256,0.8608223062381852,1.2310259888318327,-0.027891537491847897,-0.13983332892583733,0.10523730129015836,-0.21916554488250883,-0.3084355903172721,-0.11719069470347014,-0.0013815543407806683,-0.0031751898279858953,0.15590365121829508,1.0,4.0,1.0,4.23,200.0,100.0,100.0,4.0
