MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,Rep
50.13943056100534,50.54422254503199,10.870669836448295,10.149459925763056,0.02991171857816823,48.65018651433661,10.290859760059103,1.125,1.154705850004778,-0.07481102905203174,-0.1926144624800626,-0.045705091117355795,-0.14636180295679477,-0.30879015522351994,0.029255992866303777,0.036428736051988056,-0.10131043240967712,-0.10728927847073855,1.0,2.1942585747545453,1.0,2.11,1.0
50.10950796421611,51.53239990384369,10.676452549251387,9.505924040657288,0.1408987154303909,47.27256562061563,9.977066130102795,1.07,1.0363347235205933,-0.03235853384585771,-0.09677091287319628,0.008694333002586778,-0.018497909164124693,-0.1664533305060105,0.0496840581574215,-0.026812372324815557,-0.061118049557315,0.0009594272455406665,1.0,2.0697134873634884,2.0,1.94,1.0
50.29983583780052,51.581076977627674,10.179794218961767,9.344561114651425,0.014574063115482505,46.6719365188432,10.125844168016597,1.03,1.1524308108810486,-0.20907723693409405,-0.2378228022968497,0.005070072245639537,0.004822411104481561,-0.1722320106901277,-0.076295534221693,0.046511200669075825,0.021617655170429816,-0.059280926204579636,1.0,2.0493250254573105,3.0,1.965,1.0
49.27961282947119,51.578089293789326,10.142471286027456,10.076523764187241,0.07533062153343194,44.88337752280667,9.360430385129156,1.01,1.0490328655103927,-0.06985961598956077,-0.24562838230119857,0.03541667141956508,0.15755623995007173,-0.19469813539535144,-0.008608983315000715,-0.03899058385866947,-0.06672353277480965,-0.04134124789983031,1.0,1.9993481175318444,4.0,1.98,1.0
49.08304158591382,53.04257693393008,8.487867865878211,10.284484176558712,0.13480299116729294,44.131465204907364,9.234413943267292,0.9175,1.0661625238607142,-0.04425630643500252,-0.10735136412167168,-0.13730839290034602,0.011686483880718438,-0.22615717812132344,-0.03521322985749987,-0.0793114581399629,-0.07687826011666153,0.09903303826773864,1.0,2.0574348658689074,5.0,2.09,1.0
48.01502407885881,52.16008173792999,9.024150849712065,10.563824644200494,0.0339291827175575,43.436959997334554,9.041678923349266,0.9275,1.1356529257464951,-0.033378828545543936,-0.1251528384610908,-0.09205341001250236,-0.060492305318615804,-0.075168708887746,-0.07095012706220659,0.02289701079260941,-0.16394817147628862,0.03174439986459996,1.0,2.013043613944844,6.0,2.015,1.0
48.87612768806118,50.287936782983394,9.823441422810058,10.223073872484049,0.16404390440793518,43.357246165943025,10.17111423492177,0.9,1.0137640512630246,-0.17723888313313665,0.06398451233697945,0.09285909510289943,0.01811800250820931,-0.07444325445714232,-0.11153785079385403,0.019506625719776106,-0.025416406967533032,-0.0303327407761782,1.0,2.1711896840114546,7.0,2.045,1.0
48.01533070558078,51.51228485806895,9.680116274878568,9.724931493768304,0.05541768737800592,44.188654138655295,9.774652100793237,0.9375,1.0791244524002808,-0.07995740697922461,-0.14284633790374032,0.046160116242328804,-0.09784918832968707,-0.2524964183413069,0.09338668772088322,-0.06544813661862883,-0.0981330922730531,-0.0018774327118824996,1.0,2.2014395130906808,8.0,2.04,1.0
47.989855658052875,51.17869119513475,9.461435525453362,11.458212128556237,0.09068919238290529,43.64933586788903,10.104993070982887,1.2675,1.191902583226084,-0.11596424197660964,-0.026371944729023156,-0.03575734184489279,-0.0927552881914721,-0.1366256884010098,-0.2639624908690165,-0.04868631085401773,-0.0998239124490701,0.08031254510648773,1.0,2.220261444022017,9.0,2.02,1.0
46.69041251349706,51.3161503387127,10.307222293964712,9.975935571891513,0.17858613464293221,42.74787969576545,9.623473328147435,1.18,1.0023813596140558,0.04912470538426538,-0.21069938626474743,0.0558753764320731,0.13243454660903822,-0.17213206273826784,0.05995124588408835,0.02886949757858874,-0.12405745192973812,0.042415222562217574,1.0,2.003933349889575,10.0,1.955,1.0
47.193060749535,51.51323735077852,9.394017592613595,10.196382289352268,0.09911229988715853,41.02849471529336,8.546983682975789,1.12,1.23872709369681,-0.07167702366508891,-0.353790008311828,0.04329190445741854,0.0256898587386954,-0.13266356081530314,-0.1813792120247503,0.12019583722590964,0.09287729321871227,-0.05964322251575305,1.0,2.165946015933397,11.0,2.04,1.0
46.091441463259315,51.48266448823359,9.513632805598421,10.3816424040202,0.16473812962708054,41.2807319242577,8.79254870516923,1.0725,1.0313411933048255,-0.02618609912459891,-0.14338186350263402,0.2077962759426466,0.09894667986565973,-0.09740871404731548,-0.0460852659997077,0.06504218317563773,-0.047659745478032596,-0.018607038689028067,1.0,2.270784056979547,12.0,2.095,1.0
46.62323957310604,52.83474056105745,9.190785997018365,10.254182977706025,0.15141264095698823,41.656526307830006,8.830167710519438,1.1,0.9452596696640717,0.032022599968648424,-0.08745697053442303,0.12396836882655636,0.23089056497454477,-0.11533733465563392,-0.05520644512106231,0.021422407857485865,-0.020279572758248418,-0.08016035892373102,1.0,2.3613210067616457,13.0,2.0,1.0
46.5321039982461,51.95756503080917,8.544456508814052,10.448579375477058,0.11280304402524642,41.606879754500795,9.548948635889994,0.98,0.9506978008591437,-0.12712909859075214,0.06572225711976858,0.11640878199467743,0.1438701858836759,-0.12144267856224915,-0.1244145987081069,-0.047828630348018625,-0.023341541581882216,-0.10069361706588403,1.0,2.325081294469923,14.0,1.965,1.0
45.616159440851085,52.624062801706856,9.641925778538138,9.854824340847111,0.12546032355570894,40.36391643317667,9.77678918718244,1.08,1.100984336506524,-0.06918766532215595,-0.06381050889193522,0.10900973219254767,-0.12606890505840151,-0.09887045689077813,-0.004735357724645355,0.018608613191901338,-0.06408707202525847,-0.0650096979326158,1.0,2.224747808740476,15.0,2.05,1.0
45.86672609645153,51.283622994052564,9.515793857719592,9.667853961298162,0.12374285530822424,40.191052603345234,9.95592373163189,1.1075,1.1874205811876661,-0.040354303493281,-0.08830882545437407,0.07650421063782964,-0.08588531946191849,-0.018293764833892483,-0.17263673810045038,-0.10158753389542431,0.0252409016600967,-0.021139567984374864,1.0,2.4404551500077267,16.0,2.06,1.0
