MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,offspring_desired,offspring_realized,offspring_dropped,Rep
52.35525439812237,47.54878008663964,11.003344147618357,9.190043537884652,-0.020106000777252053,49.10997718053551,10.52034933317172,1.6608977825851807,1.9098528121369862,-0.40390732366924353,-1.0854563457677087,-0.7277360925898448,-1.2254844374878955,-0.08995749674265742,0.4372209992716745,0.23733524349123414,-0.6001159010311937,-0.3693976189092577,1.0,4.425,1.0,2.75,80.0,40.0,40.0,86.0,86.0,86.0,0.0,1.0
51.193523849916204,47.65050175687533,9.694666218376431,8.431948533307281,0.12812310871560675,49.300708680716596,9.450195777837585,1.454817253426498,0.7461354402589202,-0.37024456749808077,-0.2692979528085372,-0.4361787531478429,0.03556001057496415,-0.30869767166434164,0.6538925955209222,0.3128322052612141,0.019442864294175063,-0.05239221521438526,1.0,4.23033353396745,2.0,3.264367816091954,166.0,79.0,87.0,244.0,244.0,244.0,0.0,1.0
48.92525649412351,47.80224922080491,10.179046718291982,9.033034678262016,-0.06799452845257044,48.29238571278859,9.87221995583324,1.5476896221681586,1.143626172244949,-0.10972183849146373,-0.3431314900445441,0.04659719829794365,-0.11833342363728755,-0.3482547248873777,0.09534620495607707,-0.04423136543619435,-0.11340270796410247,0.0041407891618128355,1.0,4.524247827970936,3.0,3.380952380952381,410.0,221.0,189.0,556.0,556.0,556.0,0.0,1.0
48.57531085311342,47.8551042498775,10.54150549572063,9.537785231989327,-0.04810067220158416,46.81602660099032,9.720936550437541,1.6278199888393368,1.2702616493365353,-0.05093982140924701,-0.5008501616985819,-0.06852462675988998,-0.15844339150137465,-0.1857926439992814,0.0965024144098116,-0.05025471306980606,-0.00682013635360645,-0.04455629821446881,1.0,4.6222048154237525,4.0,3.6180257510729614,966.0,500.0,466.0,1527.0,1527.0,1527.0,0.0,1.0
49.21707083445801,47.580469078545754,9.933361053102903,9.88788182198736,0.03672379374965948,45.77291241583626,9.77543288597862,1.2688730478911285,1.035942076358473,-0.16159409963726293,-0.2755028393848294,-0.045526351295834294,0.15970627975584106,-0.15895323369994,0.026956881670302104,-0.052409693021623974,-0.07878837604228132,-0.04302655511659698,1.0,4.858656993612487,5.0,3.642,1000.0,500.0,500.0,1655.0,1655.0,1655.0,0.0,1.0
49.21066929339957,47.98579954958927,9.8587386364571,10.341936148293184,0.04694690842256721,45.27058995378891,9.626303554677738,1.3054951383425626,1.1213606996431045,-0.16007213314712448,-0.27084670134883876,-0.0041746682601087465,0.05178835373662976,-0.22880505220120964,-0.023919981099859745,0.018444603764324292,0.009809119002801616,-0.021235391216933193,1.0,4.981391273255273,6.0,3.832,1000.0,500.0,500.0,1764.0,1764.0,1764.0,0.0,1.0
48.67160998206285,48.08508569015954,9.028013365056394,10.250842248010873,0.037341691241536086,44.1583420908353,9.288028458607252,1.1723994047738748,1.3151993362152,-0.15284044977252326,-0.294618410671019,0.007950648972466475,-0.1398861896550485,-0.11944992179712605,-0.19603455808217465,0.048409616899201625,-0.018326581034551658,0.10095611652175722,1.0,5.167348672720312,7.0,3.866,1000.0,500.0,500.0,1784.0,1784.0,1784.0,0.0,1.0
47.92356870348208,47.35829198271473,9.72001625324268,9.94122881943863,0.01033858524462927,45.06145351289369,9.819802667608064,1.1893002969679405,1.1274157058177623,-0.12299872789122622,-0.30170530330707357,0.006603988363530919,0.0623419241561168,-0.05811646622690986,-0.04064943273194963,0.025414357435780754,-0.15662030653787742,-0.00464015417831969,1.0,5.441260318225099,8.0,3.854,1000.0,500.0,500.0,1778.0,1778.0,1778.0,0.0,1.0
47.60578029595831,47.11318952988045,9.525964753289827,10.540459566910473,0.04631801886729812,45.374887160047074,9.949077953833743,1.133858095851872,1.1216328559453526,-0.12544507801722693,-0.31548598892030505,-0.01075739975380171,0.09601212322565882,-0.09885799091529429,-0.028119322207317433,-0.05836509182856143,-0.08284682324626917,0.04101373269373705,1.0,5.566723371203744,9.0,3.98,1000.0,500.0,500.0,1866.0,1866.0,1866.0,0.0,1.0
47.9019226848516,46.618154981661725,9.580858947029332,10.67047713431456,0.013307548938312241,45.28444871892686,9.981987798162438,1.0943222368899126,1.1739333300215387,-0.11223145043415396,-0.28223221933054266,0.03647563939025194,0.03208018124438294,-0.11768670603286296,-0.09361812524254584,0.0004462230080246079,0.039116532504887,0.04242939545544111,1.0,5.626709224188293,10.0,4.02,1000.0,500.0,500.0,1874.0,1874.0,1874.0,0.0,1.0
