MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,offspring_desired,offspring_realized,offspring_dropped,Rep
51.05608132845361,49.30655527272084,10.024427023720413,8.32355884040757,-0.06284794617398005,52.99102463912078,10.404754817868481,1.3964444444444444,1.3315263682605116,-0.2380930976130316,-0.5456524870014059,0.07034086038945798,0.10609497192571733,-0.21600549185251683,-0.19497272978334224,0.3265308580878032,0.2921834674613923,-0.018446944388973954,1.0,4.275,1.0,2.5,80.0,40.0,40.0,75.0,75.0,75.0,0.0,1.0
50.21964078394434,50.11315852802219,9.616155210087788,7.738157979961642,0.21708237151226065,51.94870265606298,10.523775766026422,1.538868023408158,1.0022993804685452,-0.021904591206251045,-0.4888716701333434,0.019837540274048063,0.08444396164555068,-0.5905968685735987,0.36364753779950415,0.0005418812150103055,-0.028818517645113496,0.17239882834476378,1.0,3.869572343492031,2.0,3.1538461538461537,155.0,77.0,78.0,214.0,214.0,214.0,0.0,1.0
49.670156693435466,50.138017973278906,9.198834695614629,8.335516387411714,0.19381555706856768,48.615493054480005,10.55172815755607,1.6688971312600602,0.8340805156652399,0.11485332046077815,-0.2558427229917396,-0.057761952725723965,0.2411756941031378,-0.2823186760852288,0.39521896557905584,-0.04708723523060267,-0.14245251730567868,0.19944553932287548,1.0,4.026728181522983,3.0,3.1412429378531073,369.0,192.0,177.0,472.0,472.0,472.0,0.0,1.0
49.433808846047924,51.124539476533634,9.124933681190178,9.07192535752567,0.025457843313517164,48.0580927558479,10.502506036622275,1.3659851630018316,1.1747178917335,0.09934948280994056,-0.22623076582428603,0.037225598569949836,-0.02749712197103624,-0.1876339114998597,-0.09433506502128844,-0.008972936800529564,-0.07685924361326683,0.027511558537851408,1.0,4.395123450789178,4.0,3.3445783132530122,841.0,426.0,415.0,1224.0,1224.0,1224.0,0.0,1.0
50.43925776254854,50.95398994832683,9.273981358395643,9.308666676845332,0.058087355973126344,47.22510292297934,10.346716454529322,1.2057224871944179,1.235800531652804,-0.04660764642345233,-0.46163392926094354,0.010299853832864888,0.09559482990160563,-0.14549081508802514,-0.12934295568561957,0.1557069870276285,-0.006774579513458967,-0.042110048187676045,1.0,4.710434411325568,5.0,3.598,1000.0,500.0,500.0,1622.0,1622.0,1622.0,0.0,1.0
49.77712707177463,51.25141310777701,9.311634965188814,9.669371951743967,0.08942486541935724,46.46279267552313,9.906521147395626,1.2055363321799302,1.2521031808235212,0.041612627392539604,-0.3764620988152285,0.03949348028599708,0.04038708907777167,-0.17775578918529833,-0.1479295996573556,-0.04205171635058364,-0.09902541112174255,0.02112135066716311,1.0,4.923735136312518,6.0,3.736,1000.0,500.0,500.0,1700.0,1700.0,1700.0,0.0,1.0
50.08380340506767,51.54059407665778,9.673344624526548,9.569277112165352,-0.02166853838090218,45.70064956135501,9.524583961046602,1.3608772215588523,1.2645475042793235,0.04744912204970716,-0.4733223579265274,-0.001121452413865991,-0.0072561819647135855,-0.1867169854380578,-0.04801574019302648,0.05164796831370356,-0.028494764170158223,0.004592603283319184,1.0,5.183995668458432,7.0,3.83,1000.0,500.0,500.0,1766.0,1766.0,1766.0,0.0,1.0
50.889474275740845,51.10003172361706,9.494617850830688,9.41036508039613,0.004202633209270671,45.761324988012646,9.37114155047074,1.2487344170207442,1.2060063729905142,-0.09043081411884357,-0.4043866947230912,0.036618415356600834,-0.09052089963920507,-0.1969489599806936,0.1013115129398639,0.0006332823411669147,-0.0860607314337801,0.028032533869338933,1.0,5.392494114853167,8.0,3.992,1000.0,500.0,500.0,1858.0,1858.0,1858.0,0.0,1.0
50.37019429372661,50.64806368507877,9.635925441191347,10.015055797107939,-0.002889603495073111,44.73342573478781,9.910517894744462,1.2763685577525896,1.1146784907147211,-0.0410796755878533,-0.2561155764395095,-0.021669061699940352,0.024599477272979182,-0.23631827704616692,0.005720992056828626,0.09152107635680791,-0.046137012234539525,0.004189875718920345,1.0,5.713711784496466,9.0,4.052,1000.0,500.0,500.0,1902.0,1902.0,1902.0,0.0,1.0
49.68039716111598,51.05627700541143,9.964394876563274,10.445794959245626,-0.03679769701959424,44.028772295311114,10.624076422497684,1.261291954798448,1.2140890482321278,0.0317233640034894,-0.3210935839114498,-0.008719295086625225,-0.07610707714022857,-0.20310403317064776,-0.0417165166990383,-0.0542486306888785,-0.0853637277524789,0.011346450117587689,1.0,5.961407594145981,10.0,4.108,1000.0,500.0,500.0,1925.0,1925.0,1925.0,0.0,1.0
