MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,Rep
50.20730613171781,49.62475903177796,10.397152590112299,10.175688876697738,-0.009253633521129598,49.90232828873778,10.262795183039765,1.1197389265879283,1.1622745988816154,-0.12719610949012175,-0.31887699718601464,0.009914340195384277,0.014344397202519794,-0.19840829074377989,-0.02552172220931711,-0.00285781227668172,-0.048825704311874926,-0.03838518966330791,1.0,3.988,1.0,3.955,2000.0,1000.0,1000.0,1818.0,1.0
49.7394682345616,49.866713291430976,10.03550021716198,10.132037199242307,0.04309010499025911,49.576373074796415,10.094581152824789,1.096434676234185,1.153742968048849,-0.10972318047014064,-0.31970691336288876,-0.022867337378628175,0.02769848525367607,-0.22815576722286207,-0.021759213033756084,0.007525393623440873,-0.0629823520479831,0.013180459473177796,1.0,4.0199308436380825,2.0,3.9889994761655316,3818.0,1909.0,1909.0,3490.0,1.0
49.57671554499084,49.65478080249772,9.799039982017076,10.06128589757524,0.1032754976304985,49.15483154661471,10.054159369286575,1.0936279799747468,1.1704601395756726,-0.09770980806329886,-0.3169160310699263,0.016088953858366513,0.0032248625555641184,-0.20918132238421422,-0.026465542759316677,-0.0215130590518777,-0.05448194051750174,-0.005935680485960062,1.0,4.0453056924205635,3.0,4.054734537493158,7308.0,3654.0,3654.0,6782.0,1.0
49.396343830448494,49.60915627915244,9.720098100309913,10.154038472632946,0.13691640437623237,48.73624848427687,9.989199370926798,1.1299069502789922,1.1581994185600177,-0.08665566051407253,-0.2884561024078077,-0.016591280968727536,-0.021800915094476236,-0.1853962633706437,-0.010515882690152233,0.001676570747029842,-0.04575804690385361,-0.008424081293097917,1.0,4.066193760724292,4.0,4.087154009936125,14090.0,7045.0,7045.0,13084.0,1.0
49.20995186733703,49.51840837237549,9.710986257241343,10.12324921623455,0.1676450163639804,48.39277042845202,9.90498306809518,1.1308049291345657,1.148873957098427,-0.08156273921220536,-0.29797838153786316,-0.004540929450093196,-0.015427674058441703,-0.20850303009882723,0.011959765803076998,0.004347486568054865,-0.05093795791684971,0.016204524299922307,1.0,4.128156493523851,5.0,4.110252447192169,27174.0,13587.0,13587.0,25320.0,1.0
49.025931328388786,49.44775293580295,9.687857220769713,10.215101250468305,0.1828319968631475,47.896825146224735,9.911096665826207,1.1045874129293296,1.1545019265417187,-0.0826050548496264,-0.2920236251071001,-0.0055072349190376365,-0.009989273543406887,-0.19413689041320456,-0.01332419498123289,0.007227087694552012,-0.05851385222015313,0.0011556254163530932,1.0,4.171746304424099,6.0,4.155027241208519,52494.0,26247.0,26247.0,48956.0,1.0
48.85636681378934,49.38790045511717,9.68067595563025,10.264421867192159,0.0010850350325139187,47.425781690463324,9.910663238756744,1.1099406412968482,1.1444259939350256,-0.06449109687614288,-0.2852021167078528,-0.006051029946996082,0.013216919413083625,-0.19354997386907088,-0.019673883175000916,-0.0006554681097941812,-0.047059918919217895,0.011514663370208723,1.0,4.2248398208677305,7.0,4.21048,100000.0,50000.0,50000.0,93382.0,1.0
48.66664054777273,49.45023254918187,9.688125417368807,10.349796600649274,0.0038540460040545313,46.90317344085867,9.94660711669768,1.0964705513229724,1.1389049798082462,-0.04964783452494337,-0.27698627420363625,-0.009033107072866291,0.011896848966314762,-0.18362062010635716,-0.016057223912436462,0.0011883684020530232,-0.0568962057704129,0.0011501928159189292,1.0,4.277613497869327,8.0,4.26646,100000.0,50000.0,50000.0,93626.0,1.0
48.5582240860213,49.488914722882996,9.730074802021104,10.40020439017998,-0.0026488210678639016,46.42066922377723,9.946965170250593,1.1020269181446558,1.148961365959128,-0.04654286984074771,-0.28777452243581675,-0.002359346731847839,-0.00219182801886369,-0.18781746072313457,-0.0115200800332527,0.0059641899525895966,-0.04648339366414221,-0.001072173101296651,1.0,4.310393697995726,9.0,4.2827,100000.0,50000.0,50000.0,93724.0,1.0
48.45041319750883,49.48348338889295,9.789348750395666,10.416835631539216,-0.0058429330949958565,46.02499167605014,9.991674510609027,1.0921276465579783,1.1543279764495655,-0.029046599436349362,-0.2881810983129934,0.005464147978560205,0.003232215387651062,-0.18388964723001333,-0.028657404796734,-0.00109112226317151,-0.058919260067007505,-0.001403554124378367,1.0,4.344869709712498,10.0,4.34182,100000.0,50000.0,50000.0,93890.0,1.0
48.48644740916522,49.478507402747276,9.788258851069001,10.459912659102015,-0.0002684435670129829,45.53302350187953,9.966304763485397,1.0960046061339395,1.1452366998593881,-0.03426643363998166,-0.28299262308105005,0.000672164258341757,0.009328392810348609,-0.17814546896283026,-0.021825719868956962,-0.004469044321874596,-0.05627385759736196,-0.0014772197902122141,1.0,4.37643750899767,11.0,4.38878,100000.0,50000.0,50000.0,94300.0,1.0
48.41112737147439,49.515843828814084,9.799316467782795,10.51302155937983,-0.002132564773941733,45.083342359111924,9.938814391854953,1.0894254112165416,1.157688963490691,-0.029459999289934875,-0.2866932648905548,0.004579681303867798,-0.005651633757299047,-0.18282825381870313,-0.0273532925965313,0.0008246784403885806,-0.04926135628596486,0.002769047969788434,1.0,4.412569260810816,12.0,4.4068,100000.0,50000.0,50000.0,94404.0,1.0
48.35893333253186,49.481464592311795,9.835030346650194,10.586090251176929,0.005959970657513764,44.68830404227524,9.928485383779918,1.0901877108053326,1.1555999511297983,-0.021284984449235187,-0.2870051192308664,-0.00039950354909458545,-0.006543430598509754,-0.18236804311441904,-0.02307620172785426,0.00393646659890211,-0.05664273054320626,0.0016673974236407843,1.0,4.444110959857016,13.0,4.46126,100000.0,50000.0,50000.0,94674.0,1.0
48.28173266866236,49.51270919176759,9.8962947694902,10.61961641853698,0.0001698293543782432,44.3077312649668,9.871811490676658,1.0766296703831104,1.1494876046003393,-0.015560879179870233,-0.28973728727393455,-0.0025664365317789434,0.0038281647445564293,-0.1715153176514699,-0.018538986738016943,0.001813932944245535,-0.054844309309787544,-0.0029743359900515427,1.0,4.48657387421521,14.0,4.47608,100000.0,50000.0,50000.0,94656.0,1.0
48.2901017142109,49.50605346665084,9.939727201460215,10.65444177249352,0.007131198919569049,43.929897369609975,9.877145272209631,1.0867848954317445,1.147824865643148,-0.009137738666341622,-0.28222293562371187,-0.002184803804701092,0.0020591983943996526,-0.17521758791545278,-0.021048910604068514,0.0022125576910153764,-0.05648209864561977,-0.0004045679853662332,1.0,4.524111879228795,15.0,4.5352,100000.0,50000.0,50000.0,94674.0,1.0
