MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,offspring_desired,offspring_realized,offspring_dropped,Rep,TotalOffspringBorn
50.274209691679744,50.05836949923785,10.077254176738226,10.01232944734251,-0.030581237455407407,49.990443355465565,9.940548943278507,2.2103422138339197,1.148001052450605,-0.13311664045733027,-0.3602844254913878,-0.023161190472036616,0.05917523022813997,-0.2402906750306241,0.005901443455624877,0.0053847225952518745,-0.019117140166641098,0.04239884680242794,1.0,4.0134,1.0,3.9478,10000.0,5000.0,5000.0,174432.0,174432.0,174432.0,0.0,1.0,174432.0
49.449266578737614,49.90799072633871,9.585085398268046,10.04446688655884,0.01590028769149072,48.94266692340098,9.806900105659212,2.078230571930806,1.1758750470238835,-0.09330770665782609,-0.3565916851687996,0.03844389133275192,0.02585923613253163,-0.1947145944643729,-0.021895088151141287,-0.0034892528507840343,-0.03636825655345311,0.005951114222238018,1.0,3.7917114533979897,2.0,3.8312,10000.0,5000.0,5000.0,183139.0,183139.0,183139.0,0.0,1.0,357571.0
49.40258063019214,49.93204981420371,9.38352247066174,10.239127763644628,0.014507122000584297,47.983248668030576,9.959621820739132,1.9132846494377396,1.2034276774586683,-0.07330333993927016,-0.38042081950888984,-0.002790430253953126,-0.008375509915371816,-0.19388955137705474,-0.021581671000740908,-0.014157279960600497,-0.04944695864422172,0.0034038850272190466,1.0,3.729953971339064,3.0,3.7086,10000.0,5000.0,5000.0,187069.0,187069.0,187069.0,0.0,1.0,544640.0
49.063519395314714,49.64021362636333,9.49724592666045,10.312008833566981,0.016861798804999883,47.00827351558718,10.076750533745175,1.920888240459735,1.189876579543476,-0.08047825511143965,-0.35374143948536885,0.014159704578294631,0.0005430394645420777,-0.2171295798496788,-0.029131596057529588,0.01997838948060042,-0.028765857408798258,-0.01649394096636784,1.0,3.6406604248888166,4.0,3.5874,10000.0,5000.0,5000.0,190814.0,190814.0,190814.0,0.0,1.0,735454.0
48.89758757252671,49.754802812730276,9.526283636885369,10.422844117028765,0.022553341561392336,45.91956689373078,9.848779203043597,1.9610316988090057,1.13285573642373,-0.09245386958874141,-0.3131105543228077,0.00375425392967039,0.03007748870117572,-0.19226106963454778,0.015850694674151334,-0.0035656410431553517,-0.019888370147118414,0.0002933926142361111,1.0,3.5188422546313247,5.0,3.553,10000.0,5000.0,5000.0,192188.0,192188.0,192188.0,0.0,1.0,927642.0
48.178013741075425,49.78793845024321,9.670328603077298,10.391648676991558,-0.0002617168678478093,45.17264780664801,9.714883920231713,1.8912068520066414,1.1848480082377955,-0.032053579579395176,-0.31331720436504945,0.019407957354722127,-0.001616083706002344,-0.1861419815054725,-0.05930868992593143,0.005036073551561256,-0.050958768340929106,0.02982093683053513,1.0,3.445454694277039,6.0,3.5004,10000.0,5000.0,5000.0,189372.0,189372.0,189372.0,0.0,1.0,1.117014e6
48.25515513236522,49.928119336401416,9.56914395992899,10.283887639122426,0.00013961237218242196,44.37480865861149,9.849611351573824,1.9568406171018278,1.1833525511936243,-0.014755028181814891,-0.35471871930315585,-0.00816543445184325,-0.010408037876244228,-0.1701381020117906,-0.0038996892011986233,0.0158549156703126,-0.04979638172358149,0.015284011641475397,1.0,3.3743562726138743,7.0,3.47,10000.0,5000.0,5000.0,191032.0,191032.0,191032.0,0.0,1.0,1.308046e6
47.92833390983701,50.23487807925255,9.24868775862798,10.289570429494109,-0.005445323604302644,43.58179951133737,9.703977025723598,1.8729663392611298,1.2046489364743846,0.003927271037188779,-0.3654929973364656,0.0012747294223767827,0.00021416181979043875,-0.18418974664011462,-0.04325178967907705,0.017053578989024962,-0.038584555347519756,-0.007778883156464162,1.0,3.3151390965255874,8.0,3.3592,10000.0,5000.0,5000.0,194615.0,194615.0,194615.0,0.0,1.0,1.502661e6
48.069195171716004,50.60347393860858,9.396218622074723,10.357431603153008,-0.016657683044115825,42.97855093343719,9.842628679664456,1.8849415928972684,1.1822600065865547,0.03299989732986967,-0.3298895368494049,0.008893892305275352,-0.03227250966041221,-0.1492236405730307,-0.004426804959243062,0.003345821644683129,-0.03129746795631612,0.002400922199679244,1.0,3.3313119849485235,9.0,3.3476,10000.0,5000.0,5000.0,196532.0,196532.0,196532.0,0.0,1.0,1.699193e6
48.37629866957124,50.144246451103555,9.37177791324361,10.144178218929445,-0.00010911017341184016,42.32438147126581,9.858186354594126,1.8891634312449854,1.2260872865653167,0.0023046475981365676,-0.36413222794135053,-0.010819519754137082,-0.0039484693993291535,-0.14643039658533186,-0.08641908747710601,0.00486799047172866,-0.04496232923104504,0.013641676221904691,1.0,3.2552241603696945,10.0,3.3216,10000.0,5000.0,5000.0,190420.0,190420.0,190420.0,0.0,1.0,1.889613e6
48.21040361936019,50.01160218949484,9.472339562094836,10.479656652661617,-0.0050580998348577185,41.717456828146766,9.831542707029184,1.9229124008693026,1.2259329868259268,0.002932138044521807,-0.3634283865351911,-0.0076879049799693155,0.007824601216569301,-0.16518784903212616,-0.10211498388777018,-0.010327459291609116,-0.0703074178650276,0.009393080716615139,1.0,3.2181985446429966,11.0,3.2146,10000.0,5000.0,5000.0,192491.0,192491.0,192491.0,0.0,1.0,2.082104e6
