MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,Rep
48.0880549529365,48.507822042574965,9.859679406079655,10.261320948622938,0.0005908424677547879,44.88708035241512,9.725063738076981,1.0620493482174092,1.1573018413666298,-0.049970583034731154,-0.3009782073595341,0.004957479613001324,-0.01643656405799153,-0.16753215684576084,0.0004218879050395253,-0.010789366653151666,-0.05634069693772642,-0.00804080938938974,1.0,4.702095072560491,11.0,4.7608,10000.0,5000.0,5000.0,9526.0,1.0
48.048954854474715,48.37202329523863,9.999133884285042,10.356008290341268,0.005835791844762967,44.47933892368265,9.723528690665164,1.0696802168367752,1.155110231049027,-0.057787990323695644,-0.2514306227755899,0.004586874474289164,-0.015417839179453245,-0.16733606900073164,-0.04589563478417924,-0.011562447848610071,-0.03761449600410638,-0.00797824528906995,1.0,4.744311099418947,12.0,4.7852,10000.0,5000.0,5000.0,9498.0,1.0
47.874948711901695,48.60913825349476,9.90412595227388,10.46350962439524,-0.008353545966832063,43.954853954721735,9.623118439070662,1.0550035889618647,1.1715178062490337,-0.029628929685972933,-0.2922380294317884,0.007516032798737889,0.010406649503785814,-0.12718091286680894,-0.06448337983615876,0.004016013366152941,-0.05335269635526477,-0.05476107395085087,1.0,4.771415523421776,13.0,4.7932,10000.0,5000.0,5000.0,9566.0,1.0
47.97930910457989,48.49940264286232,9.834486415061537,10.51952464790892,0.00389465166326387,43.6309872313415,9.681985016107255,1.0617345244666658,1.155422054463428,-0.027702225395652997,-0.2704956182715903,0.021524392415503017,-0.02538819427492659,-0.17490500188637387,-0.017055203078451348,-0.001982109793755721,-0.029885887095183642,-0.007612006216777566,1.0,4.803912987349091,14.0,4.81,10000.0,5000.0,5000.0,9528.0,1.0
48.0434395145068,48.8337891019227,10.040403646184137,10.5639294910401,0.0003914544375434555,43.33247942927425,9.668141323669872,1.0854614279840478,1.1617050872875876,-0.013812453296251609,-0.2896583241077566,0.017047719497480972,-0.00933714370463328,-0.1565227162086167,-0.02731667780756821,-0.013437124605814752,-0.03592527076254793,0.013927085146853573,1.0,4.809912958095318,15.0,4.772,10000.0,5000.0,5000.0,9546.0,1.0
48.15012644473677,48.79964582498349,9.915813543486534,10.63714510390873,0.0012747440291560378,42.97994570140663,9.688171996969105,1.0560423365322522,1.1296706075341634,-0.0362109702873768,-0.25973594386542664,-0.0047683327376535495,0.025363912245382234,-0.16942790436182062,-0.03017847542390908,0.010274786386682423,-0.054354730310872186,0.01042255529480892,1.0,4.793154840730995,16.0,4.8592,10000.0,5000.0,5000.0,9532.0,1.0
47.940773726761606,48.54539772659045,9.973935536186746,10.642741065385179,0.006357950908040133,42.62395776563072,9.734110828470705,1.0818099058037924,1.1515276823920242,-0.04377213427251831,-0.28025803217286693,0.00348385459486892,-0.002460876460334431,-0.1557818614966064,-0.024742674910298305,0.018462264913158746,-0.04913207188699498,0.01113171899998406,1.0,4.812954781248869,17.0,4.8444,10000.0,5000.0,5000.0,9536.0,1.0
47.70882811322599,48.404214417929936,9.970323980178264,10.693087730705992,-0.0275496227641159,42.22350533683859,9.818302527153703,1.0420044710994867,1.1320022899137914,-0.023902107181830244,-0.27652809752837093,-0.011813925797211852,0.01943834616851371,-0.1356476428322456,-0.012006423939617152,-0.0019898806008483228,-0.0615620191849794,-0.025391947924694715,1.0,4.876143109751148,18.0,4.8674,10000.0,5000.0,5000.0,9556.0,1.0
47.7825303313066,48.471460826821,10.184942338982278,10.64901550988263,0.025839596880498285,42.02491081125964,9.754796603012489,1.0810728100951985,1.1495480643771452,-0.017702148468797283,-0.28355903068406435,0.008500560477003727,0.016243873399202538,-0.15482353066260626,-0.03553236936550333,0.007918095204634634,-0.07776888636333516,-0.018667272779791907,1.0,4.89422352969185,19.0,4.8578,10000.0,5000.0,5000.0,9516.0,1.0
47.865313201621554,48.39778169069143,10.250024062207368,10.524475584172581,0.015662925068853,41.65837382467238,9.72067575559035,1.0565573313988703,1.1755266639876831,-0.023915212774596368,-0.3063661891275062,-0.016006237770473473,-0.006643801911184109,-0.15032067446053898,-0.04291100924813597,0.005732644309880356,-0.052758592477114626,0.016122777987401544,1.0,4.957326748438666,20.0,4.9156,10000.0,5000.0,5000.0,9528.0,1.0
