MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,offspring_desired,offspring_realized,offspring_dropped,Rep
50.74023445608271,51.32461782999171,10.096146734594287,12.492704446715003,0.23674874383707004,47.90414598040269,9.89709155672017,1.1833333333333333,1.05979772664615,-0.06494562853109703,-0.20513572661900356,0.15481662212846875,0.09012844383849018,-0.4691821103421049,0.023960284968798037,-0.10047241209362913,-0.10559202022033697,-0.11002197936537529,1.0,3.875,1.0,3.375,80.0,40.0,40.0,120.0,120.0,120.0,0.0,1.0
49.80279523332796,49.894756897451494,10.423979624481497,11.758407397648478,0.03398565571792014,47.856908880431,10.203978867652769,1.1394281311943757,1.35769677121924,-0.15893567449722318,-0.3554589931233316,-0.06891724376222948,-0.21195244767221583,-0.17992230940178422,-0.15339366226388718,-0.04047255344137844,-0.12270823423796409,-0.22721984836964604,1.0,4.1647317337371375,2.0,3.6826923076923075,200.0,96.0,104.0,353.0,353.0,353.0,0.0,1.0
49.18826227999566,49.49522002935177,9.989863620130242,10.38588499191611,0.13653963323677068,47.8168662140693,9.965750752531449,1.3110340473020599,1.1337628023659143,-0.1286147007356197,-0.3395135138139544,0.0136666371966735,0.07666419471259048,-0.19714803832847883,0.0017138538798147798,0.008328078810970144,0.044474130495461305,0.04391614689908443,1.0,4.340655761096953,3.0,3.5892857142857144,553.0,273.0,280.0,904.0,904.0,904.0,0.0,1.0
48.79711714411356,49.1850227856804,9.85059526119376,9.964048270011608,0.031879775495363284,47.57073624333535,10.0685282450664,1.3474658919273779,1.1749927979871797,-0.046535908651401746,-0.3624484820757205,-0.09607048238349138,-0.047514376007634626,-0.23739317040331603,0.05768940688309462,0.010971317114546578,-0.01430846215019578,0.09611529753047635,1.0,4.348460359404571,4.0,3.666,1000.0,500.0,500.0,1654.0,1654.0,1654.0,0.0,1.0
48.496751739626426,49.36626213148729,9.625694085650883,10.474453324488794,-0.024658492040967865,46.916100500013385,9.733132730203652,1.43884964667385,1.164887800962068,-0.012932773790806165,-0.30961713840098065,-0.02984695809288597,-0.04116908323856475,-0.17961272145416926,-0.027189032813883622,-0.022087046340163858,-0.16462670258125192,-0.008500427636060624,1.0,4.715647700127468,5.0,3.644,1000.0,500.0,500.0,1654.0,1654.0,1654.0,0.0,1.0
47.61140548133298,49.59171524760408,9.796366433584476,10.565658820529132,-0.005600271054215119,46.78375289006873,10.190374812068232,1.267236460318809,1.2197101948068398,0.002110540220450485,-0.3454289686318238,0.03178742214728127,-0.03607682444510467,-0.17761342723871365,-0.06695906013557326,0.010662512453087346,-0.06198578175342562,0.04491733824192246,1.0,4.919920890541279,6.0,3.764,1000.0,500.0,500.0,1722.0,1722.0,1722.0,0.0,1.0
47.651821222481466,48.730956659187335,9.418724800064362,10.48179936041879,-0.0016625834469517987,45.524539500727464,10.401082107752405,1.4644778363204092,1.0493845102705737,0.013064135830244714,-0.2731686647545339,-0.03295115479851976,0.12433649106150038,-0.18610347038344416,0.04826671316015773,0.027959184859739715,-0.03302983830854819,0.07433637061047998,1.0,5.012167467415647,7.0,3.732,1000.0,500.0,500.0,1717.0,1717.0,1717.0,0.0,1.0
48.3121303259257,48.311187111593014,9.343689391927699,10.561629174525004,-0.01012402834625638,44.802689024143525,10.285208296777515,1.1800825014363692,1.2126182624713226,-0.11216977515439949,-0.33900678873360585,-0.023215723659439278,-0.10735364965376207,-0.20244849156056513,0.01696027680901037,-0.02015915230742147,-0.020726359891861997,-0.00925028314643085,1.0,5.301371234824591,8.0,4.012,1000.0,500.0,500.0,1888.0,1888.0,1888.0,0.0,1.0
47.33305430000278,48.94245832381631,9.763620748645003,10.667520641662959,-0.005967357367231973,44.02341192169017,10.499949183718535,1.181410813226018,1.1549778401438866,0.06652617994755845,-0.39166364677563686,-0.06006828121849541,0.009374812970613591,-0.21047123553501146,0.06056358888443933,-0.008207876446231504,-0.09559220273551948,0.018450895870666974,1.0,5.610444535708653,9.0,4.028,1000.0,500.0,500.0,1887.0,1887.0,1887.0,0.0,1.0
47.840203993845016,48.40197776692402,9.509714438392438,10.790622360689955,-0.044280888079542106,42.97692629968192,10.861526243568083,1.2547448090977393,1.1368152404354952,-0.002392136739415552,-0.28822165305146646,-0.023752207055718313,0.013950309922127088,-0.16841502582455017,0.003145426947214915,0.04692079849671684,-0.0037312408837344682,0.01668381305752632,1.0,5.974029011104138,10.0,4.096,1000.0,500.0,500.0,1936.0,1936.0,1936.0,0.0,1.0
