MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,offspring_desired,offspring_realized,offspring_dropped,Rep
49.74726179866321,50.07476795117761,10.314624824496418,9.635781932356554,-0.005131964113768956,50.19873313664552,10.211605426902416,1.212346445690778,1.1635319644461288,-0.10256387996592752,-0.39403234099638845,-0.00284507363142955,0.058705447169631726,-0.20271594235428528,0.0007212314510005638,-0.02272624670311242,-0.10018023986135285,0.03262617547631115,1.0,4.138,1.0,3.213,2000.0,1000.0,1000.0,1816.0,1816.0,1816.0,0.0,1.0
49.79104415180457,50.208864127089164,10.46105020169618,9.525908689315084,0.027197994263835037,50.40748917897843,10.078320848342877,1.162617167032156,1.1428295400160817,-0.09823214810788289,-0.3766974459420234,0.035511615740624364,0.16512423255568995,-0.1356834191791541,-0.08090490721865543,0.007603833701744707,-0.01506694508749379,0.0673025081407776,1.0,4.108393959060135,2.0,3.242,1000.0,500.0,500.0,908.0,908.0,908.0,0.0,1.0
48.654715771165485,50.17149779284741,10.108449029133375,9.644001217761055,0.01521058672824507,49.64724871034925,10.177928148699648,1.2338604185903361,1.1714708807294294,-0.010707581345170573,-0.3818851159080963,-0.03424146525925156,0.043383088427946935,-0.23537252062967812,-0.012260470270116777,0.019017863703605593,-0.0535823815911336,-0.018906166324530824,1.0,4.2025783765032525,3.0,3.324,1000.0,500.0,500.0,912.0,912.0,912.0,0.0,1.0
49.04140355835043,50.1392374034399,9.507441584368182,9.817523307415094,0.07662438684635134,48.82713248125575,9.725422776936927,1.1761542014003892,1.3474455066589903,-0.033313369115486435,-0.44908697814979986,0.16620642381789447,-0.07936107351524962,-0.1841828159987817,-0.18996124886851826,-0.09300832524348789,-0.10449775331072689,-0.10511925855623672,1.0,4.1906063190477125,4.0,3.358,1000.0,500.0,500.0,926.0,926.0,926.0,0.0,1.0
48.90660479947135,50.12428437953859,9.768369068000823,10.10368648709596,-0.03712728124503694,48.51936589328187,9.775903810774839,1.1136878557350474,1.2052270508806262,-0.09238227896660525,-0.37206043967458335,-0.015237987408887235,-0.09384967459575345,-0.21271543618813113,0.055856421602162525,-0.023467772790987357,-0.07875146451124676,0.04355935468117942,1.0,4.276617566170881,5.0,3.372,1000.0,500.0,500.0,932.0,932.0,932.0,0.0,1.0
48.40433171871175,49.8231592079855,9.89736761549433,9.466923373669507,0.0506606986951624,47.772851169169186,10.152642240943662,1.1645021645021643,1.190491354489437,-0.006512153294320821,-0.4015544100123841,0.00631597910332852,0.05516680990391142,-0.2080467446209812,-0.034786424937512446,-0.03146438326346885,-0.022341458571419878,-0.033029245219134626,1.0,4.258151199466793,6.0,3.372,1000.0,500.0,500.0,924.0,924.0,924.0,0.0,1.0
48.2368909695227,48.96618965956125,9.403325336833392,9.367506664093995,0.07224661547100959,47.30219596324674,10.05111594832458,1.0780649203708959,1.1474521675990121,-0.07502000873934069,-0.32285948059370484,0.08177284346441036,-0.07590380519621716,-0.20765592612785416,0.08860188299981105,0.018708782539196025,-0.08973651253385706,-0.04678343695857152,1.0,4.223253914513778,7.0,3.404,1000.0,500.0,500.0,942.0,942.0,942.0,0.0,1.0
48.42978700383091,48.87649080395616,9.500750434301972,9.216896040014134,-0.0378777964936441,47.20309046350514,9.998898617766072,1.1610966839345818,1.1852763105860376,-0.021576321145759317,-0.3030106734677439,0.05183878610202939,-0.030873179060642637,-0.09056495434217474,-0.03093716292236182,0.0014338244928749238,-0.11531896081105358,-0.017806202493931573,1.0,4.341367030441803,8.0,3.536,1000.0,500.0,500.0,946.0,946.0,946.0,0.0,1.0
48.65234743397202,49.72357917184542,9.452625636581947,9.208170917883335,-0.018255255231065016,46.52021882713639,10.107371598725846,1.1241699157898486,1.18066170244138,-0.009945785781977825,-0.4350984692278708,0.019362530879597793,0.051058832919466814,-0.16035551264307268,0.024394818756876484,-0.007691792304439609,-0.0458547480111537,0.0701967649468873,1.0,4.412870682020922,9.0,3.496,1000.0,500.0,500.0,948.0,948.0,948.0,0.0,1.0
48.51243062885724,49.182527064339006,9.147611673427456,9.23026004782976,0.029132702180741103,45.87206723270863,10.091498023569002,1.1208694447300083,1.260246197726362,-0.023659421724731428,-0.39804307077789836,-0.002413368155343339,-0.06741129314912078,-0.2564921484246217,-0.041240492051820385,-0.05911785162949749,-0.08020645076792403,0.011399459513940552,1.0,4.422908666194221,10.0,3.576,1000.0,500.0,500.0,946.0,946.0,946.0,0.0,1.0
