MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,Rep
50.41641130608092,48.4716046481684,11.631233900908592,11.77546848197534,0.14343053098617578,48.26131464345971,10.282728061501262,1.1446355817111817,1.030868874424615,-0.1289538134548836,-0.28813991854904575,-0.020732125601657426,-0.01794121092735842,-0.2155034923341614,0.14041392597992058,0.31177270055489703,-0.04268466711298674,0.1770325779080153,1.0,4.19,1.0,4.09,200.0,100.0,100.0,188.0,1.0
49.997607757465275,48.82013541079128,10.670558969273221,11.268732568518839,0.18474856049474414,47.88362499048265,9.603586888611845,1.3184979591836734,1.0346380885561839,-0.1485338728525121,-0.31832802707867486,-0.04105361873308695,0.08375429334156345,-0.22396403295118655,0.13304481637081333,0.15608717046768278,0.13208185887329776,0.006511494276699748,1.0,4.164544679318171,2.0,3.917525773195876,388.0,194.0,194.0,350.0,1.0
49.45532228972412,48.317816691034025,10.131458313570405,11.263437597240278,0.19986373023851345,47.361951145279804,9.728901390498166,1.1107585518714336,1.0604034134338483,-0.152314802049088,-0.20166267822844766,-0.03891178364710104,-0.03319324282042111,-0.1778135717015523,0.1171933059695476,0.01352650969205312,-0.06530823481497734,0.1275022381176483,1.0,4.1092258801704125,3.0,4.021680216802168,738.0,369.0,369.0,676.0,1.0
49.04003849989746,48.24304502237562,10.030264795563244,10.855768291779508,0.13788116383400728,47.09539841615127,9.874844789277079,1.051776822091444,1.1634246990483847,-0.11683096307309838,-0.2956384826818212,-0.05029329144879667,0.002613789671939845,-0.15376920227161334,-0.0414652974269469,0.02316020586685032,0.008971128983209651,-0.01088570760077301,1.0,4.058422550984173,4.0,3.9717114568599716,1414.0,707.0,707.0,1316.0,1.0
48.58354596827346,47.987903347535635,10.180689318530582,10.871448877424541,0.16358552590325112,46.82041577373199,9.878553345815607,1.1138152033122957,1.1652115652630182,-0.11818951343424518,-0.26371696601858713,-0.02239358717829549,-0.01852059216885957,-0.1993801289872168,-0.05444829132869855,0.019347234240242005,0.013900174367462912,-0.001128576193102028,1.0,4.110917824947189,5.0,4.101098901098901,2730.0,1365.0,1365.0,2532.0,1.0
48.28229649458606,47.98651041766927,10.005883096136305,10.769312613738448,0.18236318895457204,46.28741537272212,9.843986595008692,1.1292731095375839,1.1379048474894036,-0.11510709654103538,-0.25750367678212305,0.006497148092416344,0.02101223609227225,-0.1916698949790338,-0.031720264818582644,-0.025934273797419832,-0.05770767070594798,0.014493333085141114,1.0,4.112939307347014,6.0,4.0942607373622195,5262.0,2631.0,2631.0,4930.0,1.0
47.981231772221285,47.996099987665076,9.992813935638729,10.690467080365794,-0.00877421883729735,45.97061176036436,9.825765347637038,1.0927648245449433,1.1158850391324542,-0.08995492277601383,-0.28144759565677147,0.006605038400630134,0.013419981563372426,-0.18234756316456327,0.03482423946107579,0.0035407482625027004,-0.03511783100556123,0.00015019270332199133,1.0,4.140959498817269,7.0,4.164,10000.0,5000.0,5000.0,9344.0,1.0
47.76614393499647,48.217176580610165,10.01069347875509,10.477089824662363,0.0004852931179645153,45.55139826713966,9.893611462086279,1.100021367207697,1.1277500513618717,-0.05581651064511325,-0.28704563101320796,0.017682464333861753,0.00779242769735591,-0.19093125193075666,0.0212740583878113,-0.0016771012502065348,-0.04119503969655082,0.007082480814400203,1.0,4.189196067448042,8.0,4.1694,10000.0,5000.0,5000.0,9396.0,1.0
47.74760435289998,48.2642362007042,9.961800629092133,10.495299768095792,-0.005323250395226567,44.95829295160959,9.868728954557985,1.088836705842037,1.13177187804865,-0.046163945458751604,-0.2569570859125499,-0.0028353574545856033,-0.0051074300584373275,-0.17212402728549595,-0.004614115340175369,-0.015492885542790887,-0.045555766772455104,-0.004380082213872922,1.0,4.235135855198363,9.0,4.2302,10000.0,5000.0,5000.0,9374.0,1.0
47.567565588225214,48.2618987834433,10.086757582501345,10.516951607359276,0.002854780726239783,44.46764889282489,9.767111408083014,1.1162338291431508,1.166904241657577,-0.05563118848181927,-0.30000036272088376,-0.02429132495460633,-0.010418743427577412,-0.1424942814813791,-0.027134892692996362,-0.0036924090347470037,-0.05476189755464273,0.019834698403915742,1.0,4.268389527558515,10.0,4.2762,10000.0,5000.0,5000.0,9402.0,1.0
47.421162319511666,48.186089502367025,10.037801323232292,10.538244362704049,-0.021741431891426306,44.24987432063351,9.790451425210465,1.10449878808038,1.14899827659113,-0.039367753352164435,-0.27488943244521236,0.0056505671045534,-0.013617282931951653,-0.1372890604509448,-0.013105149106508606,-0.01075338735187576,-0.04250710928044496,0.006989760626086229,1.0,4.287488973848136,11.0,4.2572,10000.0,5000.0,5000.0,9336.0,1.0
47.317318902259686,48.16234442834356,9.877973969685545,10.488057962137884,-0.01854412719469687,43.92326655689919,9.71987073054165,1.0495855152819484,1.1226097830360107,-0.015136551155340924,-0.277322055812838,-0.011289710680484214,0.021605033478775997,-0.1312862698404745,0.009501453723839507,0.0386779678588219,-0.043416347796129476,-0.020291201069160193,1.0,4.285185710238424,12.0,4.3398,10000.0,5000.0,5000.0,9344.0,1.0
47.427704935906455,47.935381714473095,9.989853282845075,10.4373799353774,-0.011265165744062179,43.72644591835217,9.884672767820772,1.1168037854964932,1.158572463459982,-0.07935754566610512,-0.30834556512162453,0.02007672505450343,-0.014259677688823113,-0.16039768428912368,0.0019157391180992097,0.006949220869392544,-0.04198834084491333,-0.011364861193595664,1.0,4.35460427743791,13.0,4.383,10000.0,5000.0,5000.0,9404.0,1.0
47.25763099845665,47.76825190704414,9.889799762257306,10.613216787643434,-0.0014921438265709788,43.083737949979366,10.03527645709581,1.0763942774109616,1.1250135298607975,-0.048156410629273526,-0.2733876011274688,0.027583202052175116,-0.004230953412394408,-0.18758390978162273,0.02431738330274588,0.007887936419222452,-0.04797218130735707,-0.044984168764474745,1.0,4.414706761411588,14.0,4.4438,10000.0,5000.0,5000.0,9422.0,1.0
47.004089442202364,47.78384254492396,10.140548480881211,10.698337180103184,0.019330712244552104,42.54518779279062,9.989618134334261,1.1106574199127575,1.1916483834973106,-0.017363679771171474,-0.30025346828940286,0.011033714758961241,-0.022763576885014264,-0.15932253724749637,-0.06213491376749497,0.011110040617822347,-0.048743944971201415,-0.027289081228409336,1.0,4.449562500235363,15.0,4.4608,10000.0,5000.0,5000.0,9430.0,1.0
47.014706843890714,47.76330027030419,10.18590884094323,10.81301094419979,0.012865441520836369,42.24863308477694,9.75543008489209,1.0729490640139194,1.191083184440118,-0.03799902621418453,-0.31393947095122954,0.0038462426124770003,-0.03251048792690008,-0.15788505472526565,-0.037481380775750854,-0.0037850407749760867,-0.04407344844599002,-0.002962604756554552,1.0,4.479166750847475,16.0,4.5814,10000.0,5000.0,5000.0,9490.0,1.0
47.02237304387816,47.73189817993897,10.070793234311202,10.849964693360441,0.0015011344922166167,41.74450451749589,9.698343639642339,1.0817318291003524,1.1579521352488085,-0.032806117733308215,-0.29087974189815863,0.015068726810523733,-0.014945889957039764,-0.15490016561158765,-0.012744216107665097,-0.013924518210697746,-0.04591871651282275,-0.01319799812139355,1.0,4.524052207450515,17.0,4.5226,10000.0,5000.0,5000.0,9456.0,1.0
46.97678145980338,47.777068186762904,10.018764348165533,10.68033429120366,-0.009714711533421218,41.367278189015586,9.79862206555751,1.0530675919309853,1.1320158394833764,-0.04192196485548975,-0.27698345751259296,-0.003681021815229318,0.03465046999994064,-0.14707491258210556,-0.026994496131524062,0.002492626996096892,-0.04952592032747154,0.019667120058003633,1.0,4.557051228843915,18.0,4.5792,10000.0,5000.0,5000.0,9462.0,1.0
46.835069010624,47.84246795614139,10.115715725270144,10.655974449030383,0.01228016969534852,41.06589132748359,9.813155623163214,1.0728202423467679,1.1445805390554575,-0.006120960892547806,-0.2800535530969916,0.031604858496525536,0.002438363423354155,-0.11942843568968138,-0.015546263298969371,0.007856665849798761,-0.05380671030851949,-0.014186282500569558,1.0,4.596925135575626,19.0,4.5604,10000.0,5000.0,5000.0,9460.0,1.0
46.863215649721596,47.73161543173495,10.042742521406714,10.674839937195301,-0.027670433980721852,40.98699462290446,9.984252623162115,1.0669346147672818,1.1793442044280742,-0.02150655554326788,-0.2909690362571043,0.004193590908654353,0.0012820142404677114,-0.10788239528345087,-0.07056402013711309,0.007756104402382986,-0.023685300568816785,-0.013119028881289201,1.0,4.6650821969033,20.0,4.685,10000.0,5000.0,5000.0,9570.0,1.0
