MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,Rep
50.17952063976459,49.58632621301958,10.175224769803606,9.761187929204107,-0.07593500117316172,48.36206812020895,10.291143076734848,1.23,1.0014351041205656,-0.23186066669639407,-0.15364751640219934,-0.0025679464821513247,-0.08671182446564099,-0.2059640864184417,0.24297764498186888,0.020073938972248597,-0.03697785606969385,-0.07013212023577783,1.0,2.1354069091672843,1.0,1.0
48.658871841823995,50.53942143074171,10.226004165549845,9.995475678139861,-0.11132558019810641,47.38307624995313,10.892357577677064,1.075,1.0239343099763834,-0.04085934224866047,-0.09635961776239782,-0.09610748149803672,0.10342795338941584,-0.22772655931169034,-0.0422170644797225,0.04588497595616373,0.010575507517503479,0.025757697992874008,1.0,2.227765627818649,2.0,1.0
47.9021762081011,49.017194038119435,10.174246242333895,9.809174753802449,-0.06062869333368036,47.175070273213684,11.059696821124183,1.16,1.0233377707601514,-0.1250490157204394,0.030199605179917984,-0.021023278272734557,0.09724538340503848,-0.190461430382647,-0.16836533892754293,0.16330069921184875,-0.004779453514295302,0.05010929578426712,1.0,2.269738230895518,3.0,1.0
47.59187201686907,50.08979857011038,10.162172568611979,10.785207883100393,-0.007093913830775782,46.6411532969422,10.801125802993496,0.9475,1.1952070248947484,-0.0873444709942181,-0.20749443179311072,-0.05748445715683852,-0.1371112018894744,-0.18564981021148322,-0.04894125439635597,0.08428013183914296,0.002738163618685421,0.03760538718014433,1.0,2.1637318916164974,4.0,1.0
47.33459038215678,49.60035521846872,9.70571223577605,9.81522565118308,0.15629695037904054,45.88612489773134,10.809012045454521,0.9225,1.18985898195739,-0.014762154881976342,-0.3166951242535034,-0.06689560827403636,-0.0989110885983965,-0.17331594765769393,0.02751153560080863,0.0009338543083928975,0.021672893932514772,-0.04374639374983748,1.0,1.9965061780265776,5.0,1.0
46.70937250016885,49.203676025195385,9.445494998365088,9.642864638981774,0.09244340872722635,45.308296791240885,10.624544676369684,0.9125,0.8982695527205431,-0.1917682954089654,0.09239874923735238,-0.03537449493396405,0.01770371720544332,-0.1176235894175813,0.09127489968360918,0.09203571107397944,-0.1375052519113362,0.012118455025656205,1.0,1.8925297990082657,6.0,1.0
45.26631357445629,49.39222049957858,10.345156098986092,10.548104729298203,0.07142005790833585,44.43085011882044,10.08683231582991,1.19,1.0601771119490853,-0.09883252288476274,-0.20311561943704595,0.13771698938014396,-0.04902838059007009,-0.22828084949493327,0.17085850791833113,-0.06325025257775342,-0.12437230433257271,-0.024284278433859698,1.0,1.8249066600886124,7.0,1.0
45.678029861424804,49.997882414995054,9.935908638068177,9.130792055958395,0.06796059784462165,42.7406704544153,9.718430945847887,1.19,1.0390641707862796,-0.016283545644143443,-0.2530196747824906,-0.040189509844186885,0.029862784705935837,-0.28661322394683447,0.1367175244369474,0.0799361408421921,0.010723512595741745,0.12305062468115407,1.0,1.7821149774208436,8.0,1.0
45.086591141172114,49.933465154222596,8.00263632310532,10.00776593575048,0.1630613278281568,41.9409262443898,10.030349981744884,0.93,1.0814938293676772,0.17115278438400677,-0.16399708901963458,-0.04303707965753857,0.07391717702278215,-0.12705900894387392,-0.07643738567364632,0.021199715733126134,-0.0032346391572366886,0.04212748130480642,1.0,1.6788434597720572,9.0,1.0
46.390899362583085,49.577494061725744,10.018078606026336,9.599042958727466,0.10171368798193531,41.34809269980584,9.507639839652388,0.845,1.0709390521039357,-0.08196505957363702,-0.3064325910649632,-0.04238177063060263,0.06642082649265042,-0.20597109265983007,0.06962638685443492,0.09686999003742479,-0.13077063376589904,-0.05134155544408051,1.0,1.5982691600259318,10.0,1.0
47.4611035394244,48.43324368431659,9.204965171188501,10.006755149581537,0.04053005236003069,41.06209048495026,10.58244487335007,1.155,0.9080145576403641,-0.13897868825006168,-0.2081134852716988,0.13115353508488378,0.22050501330481032,-0.16046588844963694,0.17885164965305128,-0.13317070411114057,-0.05100992880605052,-0.07384960113012129,1.0,1.5087809980724503,11.0,1.0
45.61596240240318,48.48775835892938,10.009662333432209,8.860974572727834,0.11246899767083238,40.31079275531348,9.7690982842141,1.16,1.0442670906278193,0.016826556623076278,-0.15008850203664234,-0.08057492213835192,0.13450323759034064,-0.040522493088699756,-0.08230841645924909,-0.007046261915256213,-0.09615564815675547,-0.022595795501309492,1.0,1.3996203603347923,12.0,1.0
45.10423326334571,48.18177971205484,9.08322800248836,8.855031907184195,0.08147404016069981,39.76735920632803,9.885868904108268,0.9525,1.078136126237601,-0.06042426598764051,-0.09389189197717732,0.0213316971600653,-0.09336849348380509,-0.1306414434954399,0.031597384732852424,-0.06913518686684109,-0.09252449379518088,-0.0379473989283866,1.0,1.3467420388549625,13.0,1.0
45.276641537232045,48.54837398344458,8.827819701676813,9.137606458854581,0.13932933370003786,39.227554924789594,10.74928313912361,0.985,1.0405249108551577,-0.11180817393903163,-0.23654888121209522,0.05669811438381038,-0.014693338375926134,-0.1850357761113037,0.16611118198088387,0.015544662779285357,0.04007137739193829,-0.08591777198808806,1.0,1.4035269936999573,14.0,1.0
44.548590586507295,49.15059215714524,9.856513480176988,9.908470277993885,0.07611429252118834,37.91252789468704,10.92177690868257,0.9425,1.113855674338297,-0.01805820608456155,-0.2785968964991384,0.09680296156305744,0.13052539998904794,-0.12483338798870691,-0.08237734159121943,-0.005756066310600263,0.01567085143795474,0.04178360554568504,1.0,1.4017700557047013,15.0,1.0
45.6693731768964,49.61458657368891,10.12428762162513,10.557385114508337,0.14876034739543065,37.94352044783512,11.347127624988325,1.0725,0.9927434254807239,0.1582346210012959,-0.23795198465220782,-0.08772386553888112,0.06049881624679924,-0.17918908156321645,0.19749330051604524,-0.09155148136063432,-0.06774199037996836,-0.04983554634638678,1.0,1.5940393031792146,16.0,1.0
45.584352956676,48.86418966083419,9.807691924399853,10.16816801249865,0.015876723311849125,36.68131205065202,11.132557000202917,1.0625,1.2018759999672421,-0.0365127483922611,-0.3139022001256488,0.06960222277094708,0.05568427710956742,-0.11904457028388256,-0.1615265752595448,-0.007253593007301213,-0.10637293200118404,-0.1457132152248429,1.0,1.6348771821639019,17.0,1.0
45.09131768427785,48.99600211119339,9.254864032696464,10.700658865589928,0.05856077006317436,36.11506843790942,10.814785613056658,1.0775,1.2407193187658152,0.09522149272315644,-0.2331867653849044,-0.09713759089478766,-0.09214549884217169,-0.1653892861502241,-0.15845881183295796,-0.016541531898269103,-0.08770009568381595,0.008120411473646406,1.0,1.677655051881802,18.0,1.0
46.336552163439784,48.785803727475724,9.9893640696008,9.497709015420126,0.13468027055742013,35.852569639957615,10.609926762792364,1.0325,1.1214675280628768,0.07191131179427303,-0.30630555412802435,-0.08680041727938599,0.11119346012307009,-0.1890865943411533,-0.1006550306563302,0.20548574574966286,-0.10952871676788145,-0.08633162361105193,1.0,1.6688487661322253,19.0,1.0
47.01598168316183,48.8155909531111,9.639374294885735,9.632033899086897,0.1622612485458942,34.447940384350304,10.853914589183335,1.18,1.065990366616681,-0.10355984836747636,-0.19285937340275924,0.06352545490661587,0.0034852974402232216,-0.1816149787241846,0.051875952951396805,-0.00045636296384859895,-0.004165752536104866,-0.035363271295790415,1.0,1.6211287411190047,20.0,1.0
45.945777464824175,48.491947485788806,9.35646342846287,10.26490786120505,0.14702426189905007,34.47919163823122,10.853839224950466,1.045,1.0643609469994983,-0.030836858793145815,-0.1876089216966859,0.17441438939538376,0.24034395575111833,-0.19481998270641748,-0.16773655999374032,-0.0370571669939797,0.02492339006496909,-0.06006902944749082,1.0,1.6922861216208538,21.0,1.0
45.842643281896045,48.37718383775411,9.393936375539885,10.30398002835059,0.19452800140329427,32.66616527808935,10.334166553567563,1.1125,1.0717834944310254,-0.09771604833375414,-0.12427842145241015,0.035996602409059365,-0.022835149570301472,-0.18908629942793084,0.0024122354845637415,0.03724050812837921,-0.007434874675602968,-0.07652970763794532,1.0,1.6002666302767867,22.0,1.0
45.525955726281175,48.517451304375754,10.286275334092744,9.401155891318474,0.15452565965373039,31.22365931848743,9.533751165601407,0.885,1.123391474517466,0.1351542025620933,-0.07357717014867163,0.06102524466918371,-0.0956064653892971,-0.011897278602384473,-0.043836361440535015,-0.09398473401880479,-0.05395566039494795,-0.061941415973464135,1.0,1.537585257710482,23.0,1.0
45.943256959454665,48.65169611735749,10.268490740593826,9.934588575821449,0.21107492721064122,31.637606345868484,9.569996519850825,1.055,1.295389087063658,0.015690412921138645,-0.2782116956720405,0.047731014679412,-0.00028551532607046075,-0.10488265892543247,-0.2778964082079344,-0.08071640198166251,-0.024932556800497933,-0.05088804845901698,1.0,1.6758554858382706,24.0,1.0
45.34245346243266,48.95871559178509,9.377316087347653,9.46918452668089,0.14084210474387,31.566564972806,9.748371335764071,1.065,1.22775904726353,-0.004402578082727703,-0.26231695374015557,-0.03322457975003891,-0.15611125812388552,-0.05646439539215194,-0.05775182253890359,0.024918623943114428,-0.1310759804855158,0.12828239019157142,1.0,1.5589402394806096,25.0,1.0
45.19146272561934,49.29427560125906,8.848878411733532,9.752732865311867,-0.04401081496332077,31.219833516304867,9.904687462101446,0.9775,0.9348875624201889,0.06789015012483411,-0.12901434351136873,-0.04180483188068419,0.19467315634682314,-0.09547196235400825,0.048887175233236844,0.040949338731621356,-0.13292484599393287,-0.02999558256560382,1.0,1.699365183611908,26.0,1.0
46.29229449159661,49.66069386440503,9.34182987779918,9.396384323078228,0.005448449164194913,30.46873870151488,10.286120786320183,0.9775,0.9738388938700692,0.015306093748116902,-0.039141364269079236,-0.05454024534055274,0.024665721297337906,-0.21039316238195913,0.06299145200282373,0.005720075720399778,-0.0564664062911348,-0.006912764950732553,1.0,1.6954757253082795,27.0,1.0
46.17685401443743,49.51074293734203,10.356056619173495,10.08755235856712,-0.08897143941640165,29.367556253279172,10.681800588449752,1.0075,1.2296449345644134,-0.04177966142505563,-0.42042120373430475,0.0859464044080938,-0.1938239176597144,-0.16672067225791332,0.12295468986153886,-0.190401726537442,-0.022192510754371744,0.05740188093460139,1.0,1.7280913902406914,28.0,1.0
46.318678876299415,49.19319787634728,9.574035573994312,9.259857104483046,-0.04405179519752721,28.96645765485586,10.250457319637743,1.25,1.0917627976323572,0.030110857827994508,0.03491848456164312,-0.11716978835378566,-0.05365720939598577,-0.17239272606154335,-0.15611650483434492,0.09802136014879319,-0.08001164192703616,0.12122171558790104,1.0,1.7291214481947603,29.0,1.0
46.77612266943609,49.282242619604894,10.716058442019309,9.452533376248196,-0.02266100125302443,28.363916299592717,9.914545681622581,1.145,1.101637503327993,0.03434046494414322,-0.24220946121191642,0.03666239043410339,0.016219489624157406,-0.24469957306277762,-0.025289980954681494,0.03404413241561448,-0.08850338242122925,-0.16458568036615448,1.0,1.8019376169648162,30.0,1.0
