MeanMale,MeanFemale,SDMale,SDFemale,cor,MeanCount,SDCount,is,int,BMale,GMale,BFemale,GFemale,BSperm,GSperm,GMF,GMS,GFS,a,MeanRSC,Generation,MeanMates,population,males,females,offspring,offspring_desired,offspring_realized,offspring_dropped,Rep,TotalOffspringBorn
50.410662670967305,50.026460801764216,9.911598900427247,10.101766399002607,-0.07485280935866342,50.224908758422295,10.09036668716696,1.547293570459593,1.1453948688450108,-0.07668748509242933,-0.3324308564719791,0.07154892880876186,-0.0031295000699472207,-0.24228408552787462,0.021843200430489724,-0.005722602393357959,0.01024105737440441,-0.11227316891811934,1.0,4.02,1.0,3.54,1000.0,500.0,500.0,1036.0,1036.0,1036.0,0.0,1.0,1036.0
50.46058803909166,50.1596023794306,9.630013355909753,9.991648893626142,-0.007913844001211146,49.714209935711864,10.427574697498398,1.6586525920076045,1.1921888382869268,-0.11511851408722953,-0.39782626160751716,0.02419537121429179,0.0047918773944981,-0.2746713147250561,-0.000370476170646653,0.02837683333719048,-0.06937126916856566,-0.0036416151764291816,1.0,3.9276900130026213,2.0,3.41,1000.0,500.0,500.0,1058.0,1058.0,1058.0,0.0,1.0,2094.0
50.542099670232204,49.442754492139734,9.276376406325046,9.7044149672444,0.010794065388014603,48.15079574359783,10.346841021578406,1.8804036395731258,1.1806893177016469,-0.15761060308594826,-0.4310958054920124,0.03426401235288953,0.00993124562503996,-0.32382822582448517,0.05335031981640707,0.010016289002735464,-0.13803607850757765,-0.0594150581024942,1.0,3.877047611876116,3.0,3.212,1000.0,500.0,500.0,1131.0,1131.0,1131.0,0.0,1.0,3225.0
49.867487056447416,49.7782450407248,9.4916078937687,10.178379687343746,-0.05116114271842356,47.558162914900045,10.487681753071387,1.630468306143982,1.32240083414983,-0.11169863473773473,-0.3003467990398198,0.031056231886803728,-0.26965004254745795,-0.18823581029107148,-0.08419680200994412,0.024523619813583936,-0.03934023423844696,0.013123784592280889,1.0,3.935495335797664,4.0,3.284,1000.0,500.0,500.0,1110.0,1110.0,1110.0,0.0,1.0,4335.0
49.314382083440414,50.51293207434351,9.448248849649799,10.23553986729329,0.06960260582674505,46.39669634779681,10.636850246999908,1.583309361231812,1.2036963494987458,-0.06183440447046759,-0.39598256082555994,-0.06582031978098304,0.07802587243269199,-0.20337019074311577,-0.08630019552611896,-0.0949888865327084,-0.093511419849027,0.05673650561673233,1.0,3.858881220593563,5.0,3.2,1000.0,500.0,500.0,1028.0,1028.0,1028.0,0.0,1.0,5363.0
48.50436544984035,49.929263055460936,9.371720186913167,10.002957850084305,-0.04677157619931146,45.591901203187064,9.935314351666204,1.4858438432073153,1.0927764151744832,-0.016729874520115356,-0.2263719658396811,-0.06303782690333742,0.14024109181508354,-0.12363498610390468,-0.09605940119746867,0.08117956653913774,-0.0855644817136459,-0.06132187266665649,1.0,3.9480100028121052,6.0,3.234,1000.0,500.0,500.0,1028.0,1028.0,1028.0,0.0,1.0,6391.0
47.661439033215636,49.564062659496486,9.28360369436423,10.133636257856766,0.009998197750705495,45.75043367050402,9.980943826058269,1.5018491124260351,1.1514336084707462,0.10340983667211281,-0.24689884032883444,-0.019405559784082003,0.11820332096901713,-0.22005714236969498,-0.1756476156631129,0.04972865915947962,-0.07816570507912271,-0.022653275587311145,1.0,4.0517847355274865,7.0,3.212,1000.0,500.0,500.0,1040.0,1040.0,1040.0,0.0,1.0,7431.0
48.13158591932789,49.45868335728212,9.361224225695336,10.127020229742124,-0.00636967137912005,45.5229571746988,9.484066412938088,1.7627994267828049,1.169711317579026,-0.10053926263077771,-0.38264121645248345,0.10015394348764761,-0.11669390128949186,-0.28118239247463467,0.16493404116458044,0.020437962099235037,0.06771015603907735,0.02859426382532079,1.0,4.00555409446933,8.0,3.214,1000.0,500.0,500.0,1039.0,1039.0,1039.0,0.0,1.0,8470.0
47.84699289020739,49.44542511709092,9.795576143936566,10.079490470756442,0.025355131711567634,44.93543089216296,9.838258223121896,1.6211588096497027,1.184917644853935,-0.06391756161842495,-0.40505769732468755,0.12019417118918561,0.05551643621767287,-0.24903011666820105,-0.01878001139164985,0.019225105295192117,0.04559000787640573,-0.02732281952474448,1.0,4.034304516056837,9.0,3.302,1000.0,500.0,500.0,1041.0,1041.0,1041.0,0.0,1.0,9511.0
48.263692656078995,48.60534459163952,9.78758419613317,10.604275056266028,-0.019141516270637083,43.606978872822836,9.632257078470815,1.592567255402314,1.1211433818478318,-0.017081732104018935,-0.3304114892229203,-0.0183863516095183,0.0562966062984152,-0.2967926526554638,0.01735084491978521,-0.055939644675379555,-0.12685455400331677,-0.02197501821940764,1.0,4.175050289538338,10.0,3.32,1000.0,500.0,500.0,1033.0,1033.0,1033.0,0.0,1.0,10544.0
